"","user_id","sex","age","resident","kirby1","kirby2","kirby3","kirby4","kirby5","kirby6","kirby7","kirby8","kirby9"
"3833",74821,-0.5,24.0082036035288,"RU",0,0,0,0,0,0,0,0,0
"3834",74896,-0.5,24.2233485818736,"GB",0,0,0,1,1,1,1,1,1
"3835",74909,-0.5,24.3365827810024,"US",0,0,0,0,0,0,1,1,1
"3836",74910,-0.5,26.3068578458443,"GB",0,0,0,0,1,1,1,1,1
"3837",74926,-0.5,24.0421738632674,"IE",0,0,0,1,1,1,1,1,1
"3838",74940,-0.5,24.0308504433545,"US",0,0,0,0,0,1,0,1,1
"3839",74971,-0.5,23.7137946857938,"GB",0,0,0,0,0,0,0,1,1
"3840",74994,-0.5,25.4462779324651,"US",0,0,0,0,1,1,1,1,1
"3841",75019,0.5,23.7590883654453,"GB",0,0,0,0,0,0,0,1,1
"3842",75020,0.5,25.2990734735976,"US",0,0,0,0,0,0,0,0,1
"3843",75029,0.5,33.8029618281738,"GB",0,0,0,1,1,1,1,1,1
"3844",75035,0.5,23.2608578892784,"GB",0,0,0,1,0,0,0,1,1
"3845",75044,-0.5,23.9062928243128,"US",0,0,0,1,1,1,1,1,1
"3846",75046,-0.5,23.8157054650097,"GB",0,0,0,1,0,1,1,1,1
"3847",75049,-0.5,25.752010270113,"US",0,0,0,0,1,1,1,1,1
"3848",75068,0.5,24.0761441230061,"US",0,0,0,1,1,1,1,1,1
"3849",75073,-0.5,24.2573188416122,"US",0,0,0,0,0,0,0,1,1
"3850",75084,-0.5,23.6005604866649,"CA",0,0,0,1,1,1,1,1,1
"3851",75158,-0.5,23.5439433871005,"DK",0,0,0,0,0,1,1,1,1
"3852",75192,0.5,24.1893783221349,"AT",NA,NA,NA,NA,NA,0,NA,NA,NA
"3853",75208,0.5,24.5517277593472,"US",0,0,0,0,0,0,1,1,1
"3854",75223,0.5,25.457601352378,"CA",0,0,0,0,0,0,0,1,1
"3855",75255,0.5,24.8574600969951,"US",0,0,0,0,0,1,1,1,1
"3856",75271,-0.5,23.8949694043999,"BG",0,0,0,0,0,0,0,1,1
"3857",75279,-0.5,24.1440846424834,"US",1,0,0,1,1,1,1,1,1
"3858",75293,-0.5,24.1667314823092,"US",0,0,0,0,0,1,0,1,1
"3859",75320,0.5,23.9515865039643,"US",0,0,0,0,0,1,1,1,1
"3860",75329,0.5,24.0987909628318,"GB",0,0,0,0,0,0,1,1,1
"3861",75346,0.5,NA,"GB",0,0,0,0,0,1,1,1,1
"3862",75350,-0.5,25.0499582355141,"CA",0,0,0,0,0,0,0,0,1
"3863",75367,-0.5,25.8992147289805,"GB",0,0,0,1,1,1,1,1,1
"3864",75372,-0.5,24.7215790580405,"GB",0,0,0,0,0,1,1,1,1
"3865",75416,-0.5,23.9062928243128,"NL",0,0,0,0,0,0,0,0,0
"3866",75420,0.5,24.3252593610895,"CA",0,0,0,1,1,1,1,1,1
"3867",75422,-0.5,24.3139359411766,"ES",0,0,0,1,0,1,1,1,1
"3868",75434,-0.5,24.3365827810024,"US",0,0,0,0,0,0,0,1,1
"3869",75446,-0.5,24.2573188416122,"NL",0,0,0,0,0,0,1,1,1
"3870",75459,-0.5,23.8270288849226,"US",0,0,0,1,1,1,1,1,1
"3871",75461,-0.5,24.1667314823092,"CL",0,0,0,0,0,0,0,1,1
"3872",75481,-0.5,26.1709768068897,"US",0,0,0,0,1,1,1,1,1
"3873",75542,0.5,24.3026125212638,"US",0,0,0,0,0,1,1,1,1
"3874",75543,-0.5,24.4045233004797,"FI",0,0,0,0,0,0,0,1,1
"3875",75546,-0.5,24.868783516908,"US",0,0,0,1,0,0,1,1,1
"3876",75563,-0.5,24.0421738632674,"GB",0,0,0,1,0,1,1,1,1
"3877",75569,-0.5,26.9749396207045,"GB",0,0,0,1,0,1,1,1,1
"3878",75610,-0.5,23.7137946857938,"US",0,0,0,0,1,1,1,1,1
"3879",75625,0.5,24.2686422615251,"DE",0,0,0,1,0,1,1,1,1
"3880",75639,0.5,23.8043820450968,"GB",0,0,0,0,0,0,0,0,1
"3881",75676,-0.5,24.6309916987374,"CA",0,0,0,1,1,1,1,1,1
"3882",75721,0.5,25.1405455948172,"GB",0,0,1,1,1,1,1,1,1
"3883",75744,0.5,24.381876460654,"AU",0,0,0,1,0,1,1,1,1
"3884",75746,-0.5,24.6309916987374,"AU",0,0,0,1,1,1,1,1,1
"3885",75747,0.5,24.1667314823092,"DE",0,0,0,0,0,1,1,1,1
"3886",75800,-0.5,24.8914303567338,"CA",0,0,0,0,1,1,1,1,1
"3887",75836,-0.5,25.752010270113,"GB",1,1,1,1,1,1,1,1,1
"3888",75875,0.5,25.9671552484578,"IE",0,0,0,0,0,0,1,1,1
"3889",75883,0.5,24.4045233004797,"FR",0,0,0,0,0,0,0,1,0
"3890",75894,-0.5,24.5064340796957,"US",0,0,0,0,0,1,1,1,1
"3891",75920,0.5,24.1554080623963,"RU",1,1,1,1,1,1,1,1,1
"3892",75941,-0.5,23.6005604866649,"DE",NA,NA,NA,1,NA,NA,NA,NA,NA
"3893",75943,-0.5,23.8496757247484,"GB",0,0,0,0,0,0,0,1,1
"3894",75992,-0.5,24.8574600969951,"GB",0,0,0,0,0,0,1,1,1
"3895",76014,-0.5,23.6458541663165,"US",0,0,0,0,0,1,1,1,1
"3896",76022,-0.5,23.8609991446613,"US",0,0,0,0,0,1,1,1,1
"3897",76041,-0.5,23.7137946857938,"US",0,0,0,1,1,1,1,1,1
"3898",76070,-0.5,24.8461366770822,"NO",1,1,0,1,1,1,0,1,1
"3899",76075,-0.5,24.8008429974307,"GB",0,0,0,0,0,1,1,1,1
"3900",76081,-0.5,24.3705530407411,"GB",0,0,0,0,0,1,1,1,1
"3901",76149,-0.5,23.5552668070134,"SE",0,0,0,1,1,1,1,1,1
"3902",76158,0.5,24.8348132571693,"AU",0,0,0,0,0,0,0,0,1
"3903",76175,-0.5,24.0308504433545,"US",1,1,0,1,1,1,0,1,1
"3904",76178,0.5,23.6685010061422,"DE",0,0,0,0,0,1,0,1,1
"3905",76217,-0.5,23.3854155083201,"GB",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3906",76219,0.5,24.1554080623963,"DE",0,0,0,0,0,1,1,1,1
"3907",76231,-0.5,23.589237066752,"GB",0,0,0,0,0,1,0,1,1
"3908",76239,0.5,27.2919953782653,"GB",0,0,0,0,0,1,1,1,1
"3909",76259,-0.5,23.7477649455324,"US",0,0,0,0,0,0,0,1,1
"3910",76265,-0.5,25.2877500536847,"US",0,0,0,1,0,1,0,1,1
"3911",76266,0.5,23.985556763703,"CA",0,0,0,0,0,0,0,0,1
"3912",76343,-0.5,25.4462779324651,"GB",0,0,0,0,0,0,1,1,1
"3913",76374,0.5,24.3252593610895,"DE",0,0,0,0,0,1,1,1,1
"3914",76375,0.5,23.6345307464036,"GB",0,0,0,0,0,0,0,0,0
"3915",76381,0.5,24.9706942961239,"GB",0,0,0,0,0,1,1,1,1
"3916",76413,-0.5,24.8121664173436,"MX",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3917",76428,-0.5,23.9515865039643,"GB",0,0,0,0,0,0,0,1,1
"3918",76464,-0.5,24.7329024779534,"GB",0,0,0,0,0,0,0,1,1
"3919",76489,-0.5,26.0577426077609,"US",0,0,0,0,0,0,0,1,1
"3920",76507,0.5,26.2275939064541,"GB",0,0,0,0,0,0,1,1,1
"3921",76511,0.5,26.238917326367,"US",0,0,0,0,0,0,0,0,0
"3922",76559,-0.5,24.0308504433545,"US",NA,0,0,1,1,1,1,1,1
"3923",76574,-0.5,23.6685010061422,"FR",0,0,0,0,0,1,1,1,1
"3924",76580,0.5,24.5177574996086,"US",0,0,0,1,1,0,1,1,1
"3925",76596,-0.5,24.0648207030932,"US",0,0,0,1,1,1,1,1,1
"3926",76603,-0.5,23.8496757247484,"US",0,0,0,0,0,0,0,1,1
"3927",76612,-0.5,23.8157054650097,"US",0,0,0,0,0,1,0,1,1
"3928",76615,0.5,23.9176162442257,"CA",0,0,0,1,0,1,1,1,1
"3929",76634,-0.5,23.9515865039643,"GB",0,1,0,0,0,0,0,1,1
"3930",76651,0.5,27.416552997307,"US",0,0,0,0,0,0,0,1,1
"3931",76671,0.5,23.9289396641386,"GB",0,0,0,0,0,0,0,1,1
"3932",76678,-0.5,25.2084861142945,"US",0,0,0,0,0,1,1,1,1
"3933",76686,-0.5,23.793058625184,"CA",0,0,1,1,1,1,1,1,1
"3934",76720,0.5,26.8390585817499,"CA",1,0,0,1,1,1,1,1,1
"3935",76721,-0.5,24.8574600969951,"GB",0,0,0,0,0,1,1,0,1
"3936",76738,-0.5,24.3252593610895,"US",0,0,0,0,0,1,1,1,1
"3937",76761,-0.5,23.8157054650097,"US",0,0,0,0,0,0,0,1,1
"3938",76796,-0.5,25.5481887116811,"GB",0,0,0,1,1,1,1,1,1
"3939",76804,0.5,24.8914303567338,"JP",0,0,0,0,0,1,1,1,1
"3940",76832,-0.5,23.6345307464036,"CA",0,0,0,0,0,1,0,1,0
"3941",76833,0.5,23.793058625184,"US",0,0,0,0,0,1,1,1,1
"3942",76859,0.5,24.574374599173,"US",0,0,0,1,0,1,1,1,1
"3943",76878,0.5,25.4123076727264,"AT",0,0,0,0,0,0,0,1,1
"3944",76912,-0.5,23.793058625184,"GB",0,0,0,0,0,0,0,1,1
"3945",76929,-0.5,25.9218615688062,"US",0,0,0,0,0,0,0,1,1
"3946",76942,-0.5,24.2459954216993,"MX",0,0,0,0,0,1,1,0,0
"3947",76950,-0.5,24.472463819957,"US",0,0,0,1,0,1,1,1,1
"3948",76955,0.5,24.766872737692,"GB",0,0,0,0,0,1,1,1,1
"3949",76965,-0.5,25.1518690147301,"US",0,0,0,0,0,0,1,1,1
"3950",77015,-0.5,24.2007017420478,"NL",0,0,0,1,0,1,1,1,1
"3951",77024,-0.5,24.7555493177791,"IE",0,0,0,0,1,0,1,1,1
"3952",77033,-0.5,24.178054902222,"DE",0,0,0,0,0,0,0,0,0
"3953",77043,-0.5,24.8121664173436,"GB",0,0,0,0,0,0,0,0,1
"3954",77074,0.5,23.7817352052711,"US",1,1,1,1,0,0,0,0,0
"3955",77076,-0.5,23.8270288849226,"NL",0,0,0,0,0,0,0,1,1
"3956",77093,0.5,24.6309916987374,"YU",0,0,0,0,0,0,1,1,1
"3957",77094,-0.5,23.883645984487,"US",0,0,0,0,0,0,1,1,1
"3958",77115,0.5,25.9331849887191,"US",0,1,0,1,1,1,1,1,1
"3959",77127,-0.5,24.2233485818736,"US",0,0,0,0,0,0,0,0,0
"3960",77138,-0.5,24.472463819957,"SE",0,0,0,0,1,1,1,1,1
"3961",77170,-0.5,23.985556763703,"DE",0,0,0,0,1,1,0,1,1
"3962",77187,-0.5,23.8496757247484,"US",0,0,0,1,1,1,1,1,1
"3963",77192,0.5,23.985556763703,"FR",0,0,0,0,0,1,1,1,1
"3964",77197,-0.5,23.2495344693655,"US",0,0,0,1,0,1,1,1,1
"3965",77228,-0.5,23.9629099238772,"CA",0,0,0,1,1,1,1,1,NA
"3966",77262,0.5,24.3592296208282,"US",0,0,0,1,1,1,0,1,1
"3967",77287,-0.5,25.5821589714197,"GB",0,0,0,0,1,1,1,1,1
"3968",77289,-0.5,23.5552668070134,"SE",0,0,0,0,0,1,1,1,1
"3969",77290,0.5,24.1554080623963,"GB",0,0,0,0,0,0,0,1,1
"3970",77304,-0.5,23.7817352052711,"GB",0,0,0,0,0,0,1,1,0
"3971",77334,-0.5,24.2233485818736,"US",0,0,0,1,1,1,1,1,1
"3972",77351,0.5,26.1936236467155,"GB",0,0,0,1,1,1,1,1,1
"3973",77377,-0.5,24.1327612225705,"GB",0,1,1,1,1,1,1,0,1
"3974",77387,-0.5,24.2120251619607,"US",0,0,0,0,0,1,1,1,1
"3975",77414,-0.5,23.7364415256195,"RU",0,0,0,0,1,1,1,1,1
"3976",77432,-0.5,23.7477649455324,"US",0,0,0,0,0,0,0,1,1
"3977",77436,0.5,25.7746571099387,"US",0,0,0,1,1,1,1,1,1
"3978",77437,0.5,24.6309916987374,"US",0,0,0,0,0,0,0,0,0
"3979",77442,0.5,28.8772741660691,"CA",0,0,0,0,0,1,1,1,1
"3980",77443,0.5,24.9367240363853,"US",0,0,0,0,0,0,0,1,1
"3981",77446,-0.5,23.8043820450968,"CA",0,0,0,0,0,0,1,1,1
"3982",77455,-0.5,25.1971626943816,"GB",0,0,0,0,0,0,0,1,1
"3983",77463,-0.5,24.3252593610895,"US",0,0,0,0,0,1,1,1,1
"3984",77475,-0.5,23.9515865039643,"US",0,0,0,0,0,0,1,1,1
"3985",77477,-0.5,24.7555493177791,"US",0,0,0,1,0,1,1,1,1
"3986",77478,-0.5,25.9898020882835,"PT",0,0,0,0,0,0,0,1,1
"3987",77479,-0.5,24.3931998805668,"AT",0,0,0,0,0,1,1,1,1
"3988",77481,0.5,24.3365827810024,"SE",0,1,0,1,1,1,1,1,1
"3989",77514,-0.5,23.4760028676232,"US",0,0,0,0,0,0,0,1,1
"3990",77517,0.5,23.4760028676232,"US",0,0,0,0,0,0,0,0,0
"3991",77533,-0.5,25.8539210493289,"CH",0,0,0,1,1,1,1,1,1
"3992",77559,-0.5,24.279965681438,"DE",0,0,0,1,1,1,1,1,1
"3993",77564,-0.5,23.5439433871005,"GB",0,0,0,0,0,0,0,1,1
"3994",77603,-0.5,23.9289396641386,"US",0,0,1,0,1,0,1,1,1
"3995",77605,0.5,25.8878913090676,"US",0,0,0,0,0,0,1,1,1
"3996",77609,0.5,23.4646794477103,"CA",0,0,0,0,0,0,0,1,0
"3997",77617,-0.5,23.7024712658809,"US",0,0,0,1,0,1,0,1,0
"3998",77647,-0.5,23.6458541663165,"US",0,0,0,1,1,1,1,1,1
"3999",77658,-0.5,28.5715418284212,"US",0,0,0,0,0,1,1,1,1
"4000",77661,-0.5,24.2686422615251,"US",0,0,0,0,0,1,1,1,1
"4001",77696,-0.5,24.178054902222,"AU",0,0,0,0,0,1,0,1,1
"4002",77701,0.5,23.6232073264907,"DE",0,0,0,1,1,1,1,1,1
"4003",77716,0.5,24.472463819957,"DE",0,0,0,0,0,0,1,1,1
"4004",77725,-0.5,23.8383523048355,"GB",0,0,0,1,1,1,1,1,1
"4005",77742,-0.5,25.5708355515068,"US",0,0,0,0,0,0,0,1,0
"4006",77773,-0.5,24.6536385385632,"US",0,0,0,1,0,1,1,1,1
"4007",77778,-0.5,25.8652444692418,"GB",0,0,0,0,1,1,1,1,1
"4008",77793,0.5,23.8270288849226,"US",0,0,0,1,1,1,1,1,1
"4009",77795,0.5,23.3174749888428,"GB",0,0,0,1,1,1,1,1,1
"4010",77796,0.5,24.1893783221349,"RU",0,0,0,0,0,0,1,1,1
"4011",77801,-0.5,23.7024712658809,"GB",0,0,0,0,0,0,0,1,1
"4012",77803,-0.5,23.6118839065778,"US",0,0,0,0,0,1,1,1,1
"4013",77860,-0.5,24.4384935602184,"TR",0,0,0,0,0,1,0,1,1
"4014",77880,-0.5,24.766872737692,"US",0,0,0,0,0,1,1,1,1
"4015",77898,0.5,24.3705530407411,"IE",0,1,0,1,1,1,1,1,1
"4016",77905,-0.5,23.3627686684944,"PT",1,1,0,1,1,1,0,1,0
"4017",77908,-0.5,24.2007017420478,"RU",NA,NA,NA,NA,NA,NA,NA,NA,0
"4018",77937,0.5,24.4951106597828,"US",0,0,0,0,0,1,0,1,1
"4019",77942,-0.5,23.7024712658809,"DE",0,0,0,0,0,1,1,1,1
"4020",77957,0.5,24.3931998805668,"GB",0,0,0,0,0,1,1,1,1
"4021",77978,0.5,24.6649619584761,"US",0,0,0,0,0,1,1,1,1
"4022",78001,-0.5,22.9211552918919,"US",0,0,0,1,1,1,1,1,1
"4023",78008,-0.5,23.7364415256195,"US",0,0,0,0,0,0,1,0,1
"4024",78013,-0.5,24.5856980190859,"CA",0,0,0,0,0,0,0,1,1
"4025",78024,0.5,24.8234898372564,"US",0,0,0,0,0,1,1,1,1
"4026",78026,-0.5,24.2007017420478,"US",0,0,0,0,0,1,0,1,1
"4027",78033,-0.5,24.381876460654,"FR",0,0,0,0,0,1,1,1,1
"4028",78094,-0.5,24.3592296208282,"US",0,0,0,0,0,1,1,1,1
"4029",78105,-0.5,24.1101143827447,"US",0,0,0,0,0,1,1,1,1
"4030",78114,0.5,28.5375715686825,"US",0,1,1,1,1,1,1,1,1
"4031",78119,0.5,24.7555493177791,"AR",0,0,1,0,0,0,0,1,0
"4032",78123,-0.5,23.7137946857938,"US",0,0,0,1,0,1,1,1,1
"4033",78128,-0.5,25.1178987549914,"US",0,0,0,0,0,1,1,1,1
"4034",78131,0.5,23.8270288849226,"GB",0,0,0,0,0,0,1,1,1
"4035",78145,-0.5,25.4915716121166,"US",0,0,0,0,0,0,0,1,1
"4036",78151,-0.5,28.6055120881599,"US",0,0,0,0,0,1,1,1,1
"4037",78181,-0.5,23.7590883654453,"US",0,0,0,0,0,1,1,0,1
"4038",78208,-0.5,26.8390585817499,"US",0,0,0,0,0,1,0,1,1
"4039",78211,0.5,23.793058625184,"US",0,0,0,0,0,0,0,0,0
"4040",78277,-0.5,23.8383523048355,"CA",0,0,0,0,0,1,0,0,1
"4041",78280,0.5,23.8723225645742,"BR",0,0,0,0,0,0,0,1,1
"4042",78305,-0.5,24.4837872398699,"US",0,0,0,0,0,0,0,0,1
"4043",78314,-0.5,23.7364415256195,"US",1,1,0,1,1,1,1,1,1
"4044",78352,0.5,23.8723225645742,"US",0,0,0,1,0,1,1,1,1
"4045",78362,-0.5,23.6005604866649,"DE",0,0,0,1,1,1,1,1,1
"4046",78381,-0.5,23.6798244260551,"FR",0,0,0,1,0,0,1,1,1
"4047",78385,-0.5,24.9593708762111,"IE",0,0,0,1,0,1,1,1,1
"4048",78389,-0.5,25.5934823913326,"IT",0,0,0,0,0,0,0,1,1
"4049",78392,-0.5,27.5184637765229,"AU",0,0,0,0,0,0,0,1,1
"4050",78413,-0.5,26.2842110060185,"US",0,0,0,0,0,1,0,1,1
"4051",78452,-0.5,23.2268876295397,"US",0,0,0,0,0,1,0,1,1
"4052",78457,-0.5,27.2919953782653,"US",0,0,0,1,1,1,1,1,1
"4053",78462,0.5,25.6727463307228,"US",0,0,0,0,0,0,0,1,1
"4054",78474,-0.5,25.8765678891547,"US",0,0,0,0,0,1,0,1,1
"4055",78497,-0.5,23.6005604866649,"US",0,0,0,0,0,1,1,1,1
"4056",78520,0.5,24.7895195775178,"ID",1,0,1,1,0,0,1,1,1
"4057",78525,0.5,24.574374599173,"US",0,0,0,1,1,1,1,1,1
"4058",78527,-0.5,23.8043820450968,"GB",0,0,0,0,0,0,0,1,1
"4059",78552,0.5,24.0648207030932,"GB",0,0,0,0,0,0,0,0,1
"4060",78572,0.5,NA,"US",0,0,0,0,0,0,0,0,0
"4061",78578,-0.5,23.7590883654453,"CA",0,0,0,0,0,0,0,1,1
"4062",78590,-0.5,23.4646794477103,"US",0,0,0,0,0,0,0,1,1
"4063",78596,-0.5,23.7364415256195,"US",0,0,0,1,1,1,1,1,1
"4064",78602,-0.5,NA,"CA",0,0,0,1,0,0,1,1,1
"4065",78603,-0.5,26.046419187848,"GB",0,0,0,0,0,0,1,1,1
"4066",78606,0.5,24.9367240363853,"DE",0,0,0,1,0,1,1,1,1
"4067",78614,0.5,24.1893783221349,"RO",0,0,0,0,0,1,1,1,1
"4068",78651,-0.5,23.9402630840515,"CA",0,0,0,0,0,1,1,1,1
"4069",78663,0.5,23.7137946857938,"CA",0,0,0,0,0,0,0,1,1
"4070",78669,0.5,26.1823002268026,"US",0,0,0,0,1,1,1,1,1
"4071",78675,0.5,23.294828149017,"US",0,0,0,0,0,1,1,1,1
"4072",78677,-0.5,25.3217203134234,"US",0,0,0,0,0,1,0,1,1
"4073",78696,0.5,23.5099731273619,"US",0,0,0,1,1,1,1,1,1
"4074",78708,-0.5,25.4689247722909,"US",0,0,0,0,0,0,0,0,1
"4075",78715,0.5,25.5708355515068,"SK",0,0,0,1,1,1,1,1,1
"4076",78724,0.5,23.6345307464036,"US",0,0,0,0,0,0,0,1,1
"4077",78726,0.5,23.5099731273619,"CA",0,0,0,0,0,1,1,1,1
"4078",78752,-0.5,23.9289396641386,"US",0,0,0,0,0,1,0,0,1
"4079",78760,0.5,24.1440846424834,"US",0,0,0,0,0,0,0,0,1
"4080",78764,0.5,23.6118839065778,"US",0,0,0,0,0,1,1,1,1
"4081",78778,0.5,23.6798244260551,"US",0,0,0,1,1,1,1,1,1
"4082",78779,-0.5,23.7817352052711,"US",0,0,1,0,0,0,0,0,0
"4083",78796,-0.5,24.3139359411766,"US",0,0,0,1,0,1,0,1,1
"4084",78805,0.5,24.9367240363853,"US",0,0,0,0,0,1,1,1,1
"4085",78814,0.5,28.005370832777,"US",0,0,0,0,0,1,1,1,1
"4086",78815,0.5,23.396738928233,"US",0,0,0,0,0,0,1,1,1
"4087",78858,0.5,24.9933411359497,"US",0,0,0,0,0,1,1,1,1
"4088",78908,0.5,27.5184637765229,"US",0,0,0,1,0,1,1,1,1
"4089",78914,-0.5,24.5517277593472,"CA",0,0,0,0,0,0,0,1,1
"4090",78932,-0.5,23.985556763703,"US",0,0,0,1,0,1,1,1,1
"4091",78980,0.5,23.7477649455324,"US",0,0,0,0,0,0,0,1,1
"4092",78990,-0.5,24.1327612225705,"GB",0,0,0,0,0,1,0,1,1
"4093",79003,0.5,25.6614229108099,"US",0,0,0,0,0,0,1,1,1
"4094",79012,-0.5,23.4873262875361,"GB",0,0,0,1,1,0,1,1,1
"4095",79021,0.5,23.8043820450968,"US",0,0,0,0,0,0,0,1,1
"4096",79023,-0.5,27.3825827375683,"CA",0,0,0,0,0,0,0,0,1
"4097",79024,-0.5,23.8949694043999,"US",0,0,0,0,0,0,0,1,1
"4098",79041,-0.5,24.0761441230061,"US",0,0,0,1,0,1,1,1,1
"4099",79046,0.5,24.2233485818736,"CA",0,0,0,0,0,0,0,1,1
"4100",79048,-0.5,24.1101143827447,"US",0,1,1,1,0,0,1,1,1
"4101",79079,0.5,23.7477649455324,"US",0,0,0,0,0,1,0,1,1
"4102",79084,-0.5,24.1554080623963,"US",0,0,0,1,1,1,1,1,1
"4103",79108,0.5,25.4915716121166,"HR",0,0,0,0,0,1,1,1,1
"4104",79144,0.5,25.2311329541203,"CA",0,0,0,0,0,0,0,1,1
"4105",79146,-0.5,24.766872737692,"US",0,0,0,0,0,0,0,1,1
"4106",79187,-0.5,25.0159879757755,"US",0,0,0,1,1,1,1,1,1
"4107",79194,0.5,23.8949694043999,"GB",0,0,0,0,0,1,1,1,1
"4108",79218,-0.5,23.7477649455324,"CA",0,0,0,1,0,0,1,1,1
"4109",79222,0.5,24.4271701403055,"NL",0,0,0,0,0,1,0,1,1
"4110",79251,0.5,23.7590883654453,"NZ",0,0,0,0,0,0,1,0,1
"4111",79260,-0.5,23.8157054650097,"US",0,0,0,0,0,0,0,1,1
"4112",79290,-0.5,24.0987909628318,"AR",0,0,0,1,0,1,1,1,1
"4113",79300,-0.5,23.7137946857938,"US",0,0,0,0,0,0,1,1,1
"4114",79307,0.5,24.1893783221349,"US",0,0,0,0,0,0,0,0,0
"4115",79322,0.5,25.0726050753399,"US",0,0,0,0,0,0,1,1,1
"4116",79324,-0.5,24.6309916987374,"US",0,0,0,0,0,1,0,1,1
"4117",79347,0.5,24.3026125212638,"US",0,0,0,0,0,0,0,1,1
"4118",79350,-0.5,24.6649619584761,"GB",0,0,0,0,0,1,1,1,1
"4119",79352,-0.5,23.4080623481459,"US",0,0,0,0,0,0,0,1,1
"4120",79367,-0.5,24.8461366770822,"NL",0,0,0,0,0,0,0,1,1
"4121",79381,-0.5,24.1101143827447,"US",0,0,0,0,0,0,1,1,1
"4122",79382,-0.5,24.6536385385632,"NL",0,0,0,0,0,0,1,1,1
"4123",79389,0.5,24.1440846424834,"US",0,0,0,0,0,1,1,1,1
"4124",79404,-0.5,27.1561143393106,"GB",0,0,0,0,0,0,0,0,0
"4125",79426,-0.5,25.0499582355141,"BR",0,0,0,0,0,0,0,1,1
"4126",79440,-0.5,24.8574600969951,"US",0,0,0,0,0,1,1,1,1
"4127",79463,-0.5,23.8270288849226,"CA",0,0,0,1,1,1,1,1,1
"4128",79480,0.5,23.6345307464036,"GB",0,0,0,0,0,0,0,1,1
"4129",79489,-0.5,26.5220028241891,"NL",1,1,1,1,1,1,1,1,1
"4130",79491,-0.5,25.2877500536847,"US",1,1,1,1,1,1,1,1,1
"4131",79493,-0.5,23.8609991446613,"US",0,0,0,0,0,1,1,1,1
"4132",79505,0.5,23.6118839065778,"US",0,0,0,0,0,1,1,1,1
"4133",79514,0.5,23.7364415256195,"US",0,0,0,0,0,1,1,1,1
"4134",79521,-0.5,24.6536385385632,"DE",0,0,0,0,0,0,0,0,0
"4135",79524,0.5,23.7590883654453,"US",0,0,0,0,0,1,1,1,1
"4136",79551,-0.5,24.279965681438,"US",0,0,0,0,1,1,1,1,1
"4137",79586,0.5,23.7704117853582,"AU",0,0,0,0,0,1,1,1,1
"4138",79587,-0.5,23.8043820450968,"US",0,0,0,0,1,1,1,1,1
"4139",79593,0.5,24.1327612225705,"RU",0,0,0,0,0,0,0,1,1
"4140",79597,-0.5,24.1893783221349,"US",0,0,0,0,0,1,0,1,1
"4141",79632,-0.5,23.7817352052711,"US",0,0,0,1,1,1,1,1,1
"4142",79633,0.5,24.0987909628318,"US",0,0,0,0,0,1,0,1,1
"4143",79647,0.5,23.5665902269263,"NL",0,0,0,0,0,0,1,1,1
"4144",79664,-0.5,23.5326199671876,"NL",0,0,0,0,0,1,1,1,1
"4145",79688,-0.5,26.5446496640149,"GB",0,0,0,0,0,0,0,1,1
"4146",79691,0.5,24.4384935602184,"CA",0,0,0,0,0,0,1,1,1
"4147",79722,0.5,24.0987909628318,"SG",0,0,0,0,0,0,0,0,0
"4148",79727,-0.5,23.8157054650097,"US",0,0,0,0,0,1,0,1,1
"4149",79728,0.5,27.1108206596591,"US",0,0,0,1,0,1,1,1,1
"4150",79756,0.5,25.1858392744688,"US",0,0,0,0,0,0,1,1,1
"4151",79757,0.5,24.4498169801313,"MX",0,0,0,0,0,0,1,1,1
"4152",79773,0.5,26.431415464886,"DE",0,0,0,0,0,0,1,1,1
"4153",79801,-0.5,23.6345307464036,"GB",1,0,0,1,1,0,0,0,0
"4154",79802,-0.5,25.5595121315939,"GB",0,0,0,0,0,0,0,1,1
"4155",79808,-0.5,23.1929173698011,"US",0,0,0,0,0,0,0,0,1
"4156",79809,-0.5,23.793058625184,"US",0,0,0,0,0,1,1,1,1
"4157",79817,-0.5,26.4993559843633,"IE",0,0,0,1,1,1,1,1,1
"4158",79838,-0.5,24.0421738632674,"HR",0,0,0,0,0,0,1,1,1
"4159",79875,-0.5,24.2007017420478,"US",0,0,0,0,0,0,1,1,1
"4160",79902,-0.5,23.7364415256195,"GB",0,0,0,0,0,1,1,1,1
"4161",79938,0.5,28.1186050319058,"GB",0,0,0,0,1,1,1,1,1
"4162",79951,-0.5,24.5404043394343,"CA",0,0,0,0,0,0,0,1,1
"4163",79960,-0.5,26.2842110060185,"IT",0,0,0,1,1,1,1,1,1
"4164",79966,0.5,24.8234898372564,"DE",0,0,0,0,0,1,1,1,1
"4165",79986,0.5,24.9933411359497,"RO",0,0,0,0,0,0,1,1,1
"4166",79987,0.5,23.9629099238772,"US",0,0,0,0,0,0,1,1,1
"4167",80015,0.5,26.431415464886,"GB",0,0,0,0,1,1,1,1,1
"4168",80041,-0.5,24.3705530407411,"US",0,0,0,0,0,0,0,1,1
"4169",80060,-0.5,24.4837872398699,"CA",0,0,0,0,0,1,0,0,1
"4170",80061,-0.5,24.6876087983018,"CA",0,0,0,0,0,0,0,1,1
